ItemSetID,INVOICE_NO,ITEM_ID
34143,W016075975,3869516
34144,W016075976,1708
34145,W016075977,3385213
34146,W016075978,3241581
34147,W016075979,133393
34148,W016075980,2749085|3433043
34149,W016075981,3432077
34150,W016075982,3224847
34151,W016075983,150017
34152,W016075984,14915972
34153,W016075985,138869|3806917|3843079|3865757
34154,W016075986,143231|165044|3206043|3249205
34155,W016075987,888630
34156,W016075988,14512161
34157,W016075989,2206058
34158,W016075990,2206064
34159,W016075991,1389777
34160,W016075992,4049587
34161,W016075996,147092
34162,W016075997,3325022
34163,W016075998,116867
34164,W016075999,149966|3328015
34165,W016076000,1383781
34166,W016076001,3295226|3430362|3806615
34167,W016076002,14915952
34168,W016076003,3423352
34169,W016076004,1303759
34170,W016076005,2208089
34171,W016076006,15138000
34172,W016076007,84018
34173,W016076008,2208219|2208221
34174,W016076009,150124
34175,W016076010,150124
34176,W016076011,1383781
34177,W016076012,3368189
34178,W016076013,15457062
34179,W016076014,2209904
34180,W016076015,3721777
34181,W016076016,3241855
34182,W016076017,149353|2901150|686461
34183,W016076018,14925267
34184,W016076019,135549
34185,W016076020,135385
34186,W016076025,151467
34187,W016076026,2206892
34188,W016076027,117350
34189,W016076028,1303759
34190,W016076029,8039589
34191,W016076030,2240928
34192,W016076031,14859862
34193,W016076032,14767975
34194,W016076033,14512161
34195,W016076034,6769602
34196,W016076035,8022590
34197,W016076036,70589
34198,W016076037,87139
34199,W016076038,135384|70448
34200,W016076039,1708
34201,W016076040,70415
34202,W016076041,70415
34203,W016076042,126109
34204,W016076043,116867|117350|2810084|3252248|643429
34205,W016076044,14859862
34206,W016076045,130643
34207,W016076051,14924156
34208,W016076052,70589
34209,W016076067,1218735
34210,W016076068,133106
34211,W016076069,1698
34212,W016076070,3749738
34213,W016076071,146741
34214,W016076072,147027
34215,W016076073,2916083
34216,W016076074,2204815
34217,W016076075,2226822
34218,W016076076,126638|126665|128933|174166|3771803|70148
34219,W016076077,3241797
34220,W016076078,2123812
34221,W016076089,14972964
34222,W016076090,14915871
34223,W016076091,193540
34224,W016076092,14914910
34225,W016076093,14983044
34226,W016076094,1389777|1538788|3249505
34227,W016076095,143017|3070094|3420606
34228,W016076096,134699
34229,W016076097,2578015
34230,W016076098,147027
34231,W016076099,3418420
34232,W016076100,117101
34233,W016076101,117101
34234,W016076102,231075
34235,W016076103,117101
34236,W016076104,150845
34237,W016076108,88357
34238,W016076109,14787548
34239,W016076110,117352
34240,W016076111,3312991
34241,W016076112,3306365
34242,W016076113,2206120
34243,W016076114,1440789
34244,W016076115,2206074
34245,W016076116,149674
34246,W016076117,3201516
34247,W016076118,4669589
34248,W016076119,135344|88479
34249,W016076120,2206118
34250,W016076121,2206121
34251,W016076122,15004875
34252,W016076123,2248991
34253,W016076126,139020
34254,W016076127,14828904|14837917|14841287|14858874|15143996|15357977|2207976|2957070|3390143|3415411
34255,W016076128,135742
34256,W016076129,14752903|2542017|3185274|3197433
34257,W016076132,88281
34258,W016076133,146722
34259,W016076134,1668786|3296838|3300478
34260,W016076135,1668786|2205335
34261,W016076136,15444257
34262,W016076137,3325098
34263,W016076138,14300772
34264,W016076139,68012
34265,W016076140,15017047
34266,W016076141,14925886
34267,W016076142,14724940
34268,W016076143,1987
34269,W016076144,87120
34270,W016076145,14929867
34271,W016076161,15507981|15508964
34272,W016076162,2208187
34273,W016076165,3328612|70509|77029
34274,W016076166,2208176
34275,W016076174,149827|3000071
34276,W016076175,2208174
34277,W016076176,2205340
34278,W016076177,14307728
34279,W016076184,13989589|3076075
34280,W016076189,15002026
34281,W016076190,14980091
34282,W016076191,49054
34283,W016076192,2205821
34284,W016076193,151079
34285,W016076194,148605
34286,W016076195,138989
34287,W016076196,142966
34288,W016076197,3335752
34289,W016076203,12990588
34290,W016076204,3249373
34291,W016076205,107056|117113|3330296
34292,W016076206,2207239|3179573|3399039|4264828
34293,W016076207,1103743|2913079|3218378
34294,W016076208,7362587
34295,W016076209,14976945
34296,W016076210,3204325
34297,W016076211,8929652
34298,W016076212,14921897
34299,W016076213,3300756
34300,W016076214,3807428
34301,W016076215,5787587
34302,W016076216,3204325
34303,W016076217,3207801
34304,W016076218,3207801
34305,W016076219,14884861
34306,W016076220,14363772
34307,W016076221,14315735
34308,W016076222,14315735
34309,W016076223,14901187
34310,W016076224,2208234
34311,W016076225,3191371
34312,W016076226,5453588
34313,W016076227,3191225
34314,W016076228,14735876
34315,W016076229,15220062
34316,W016076230,14200059
34317,W016076231,71769
34318,W016076232,12588609
34319,W016076233,3306717
34320,W016076234,3250502
34321,W016076235,14925941
34322,W016076236,15041887
34323,W016076237,4499591
34324,W016076238,3306717
34325,W016076239,3250502
34326,W016076240,3204325
34327,W016076241,11575589
34328,W016076242,15221077
34329,W016076243,12588609
34330,W016076244,14813574
34331,W016076245,3370255
34332,W016076246,13259590
34333,W016076247,5139587
34334,W016076248,3204325
34335,W016076249,3341285
34336,W016076250,15140213
34337,W016076251,14813491
34338,W016076252,11201590
34339,W016076253,11201590
34340,W016076254,3341285
34341,W016076255,14415734
34342,W016076256,3369235
34343,W016076257,14315735
34344,W016076258,3369067
34345,W016076259,3190743
34346,W016076260,11201590
34347,W016076261,14363772
34348,W016076262,2388023
34349,W016076263,2206648
34350,W016076264,4532587
34351,W016076265,2205049
34352,W016076266,2205049
34353,W016076267,15140151
34354,W016076268,14856039
34355,W016076269,14363772
34356,W016076270,141436|14689808|2116800|3432077
34357,W016076271,15140151
34358,W016076272,3343841
34359,W016076273,3242438
34360,W016076274,14630723
34361,W016076275,126432
34362,W016076276,3391641
34363,W016076277,14281747|14293725|145587|14695926|1515790|2209317|3250153|3343150|3369986
34364,W016076278,3311873|3321435
34365,W016076279,5988587
34366,W016076280,3394618
34367,W016076281,3325253
34368,W016076282,6525592
34369,W016076283,132613|14867963|15080282|15523001|1708|1885805|3162088|3181289|3249475
34370,W016076284,2205048
34371,W016076285,14994078
34372,W016076286,126432|133675|14817899|14980212|3310303|3368050
34373,W016076287,14998034
34374,W016076288,149737
34375,W016076290,14815899
34376,W016076291,135880
34377,W016076292,133870
34378,W016076293,3200401
34379,W016076294,15306989
34380,W016076295,148661
34381,W016076296,151355
34382,W016076297,11061588|143501
34383,W016076298,6612587
34384,W016076301,117101
34385,W016076302,3200401
34386,W016076304,2745049|3249985|3305162|3307469|3806845|6493612|8690589
34387,W016076305,14711780
34388,W016076306,1748
34389,W016076307,15077942
34390,W016076308,3218378
34391,W016076309,231070
34392,W016076310,145291
34393,W016076311,145358
34394,W016076312,3434921
34395,W016076313,3208109
34396,W016076314,14893917
34397,W016076315,686435
34398,W016076316,145358
34399,W016076317,3434921
34400,W016076318,14924221
34401,W016076319,3326042|3783022
34402,W016076320,14972281|15291967|2829|3231098|3412221
34403,W016076321,3404642
34404,W016076322,3395365
34405,W016076323,2176814|3399042
34406,W016076326,5103589
34407,W016076327,2901146
34408,W016076328,14149589
34409,W016076329,8039589
34410,W016076330,3326348
34411,W016076331,149692|70128
34412,W016076333,138636|146857|148627|148644|148665|148965|149966|15071294|15436104|15436973|3415366|3418647|808609|8329593
34413,W016076334,3758590
34414,W016076335,14931946|3771048
34415,W016076336,140813
34416,W016076337,133452
34417,W016076338,135888
34418,W016076339,3434263
34419,W016076340,149896|70374
34420,W016076342,3328645
34421,W016076343,88518
34422,W016076344,133405
34423,W016076345,11448587|12032587|13635603|141810|148714|14924003|149778|149899|150528|1668796|3301803|3332725|3418423|70042|9103590|9693592
34424,W016076346,15027076
34425,W016076347,14840979
34426,W016076348,14840979
34427,W016076349,14840979
34428,W016076351,133624|135935|23004|3159070|3328428
34429,W016076352,14840979
34430,W016076353,135930|3313197|3321756|3431079
34431,W016076354,134739|1754
34432,W016076355,15002546
34433,W016076357,14699024
34434,W016076358,129223
34435,W016076359,808612
34436,W016076360,13609628
34437,W016076362,1103754
34438,W016076363,14976945
34439,W016076365,14840979
34440,W016076366,14840979
34441,W016076367,15140151
34442,W016076368,15140151
34443,W016076369,3215505
34444,W016076370,150150
34445,W016076373,14315735
34446,W016076374,70062
34447,W016076375,3398525
34448,W016076380,3434989
34449,W016076381,2206371
34450,W016076382,4231589
34451,W016076383,3249276
34452,W016076384,5356588
34453,W016076385,3184576
34454,W016076386,14860890
34455,W016076387,3306348
34456,W016076388,3249508
34457,W016076389,134211
34458,W016076390,3249501
34459,W016076391,3325068
34460,W016076392,88444
34461,W016076393,14894026
34462,W016076394,14803947
34463,W016076395,3391563
34464,W016076396,133402
34465,W016076397,14914866
34466,W016076398,14860892
34467,W016076399,3310327
34468,W016076400,13941591|3400156
34469,W016076401,3341285
34470,W016076404,2210823
34471,W016076405,14361751
34472,W016076406,14813572
34473,W016076407,87141
34474,W016076408,149674
34475,W016076409,4499590
34476,W016076410,142621
34477,W016076411,3341392
34478,W016076412,3307432
34479,W016076413,143228
34480,W016076414,14916921
34481,W016076416,150464
34482,W016076417,3716593
34483,W016076418,3310327
34484,W016076419,11201590
34485,W016076420,135506
34486,W016076421,3399776
34487,W016076422,133459
34488,W016076423,143579
34489,W016076424,140879
34490,W016076425,150049
34491,W016076426,139010
34492,W016076430,143752
34493,W016076431,14114592
34494,W016076432,3191225
34495,W016076435,5103589
34496,W016076436,3325625
34497,W016076437,3191225
34498,W016076438,14813574
34499,W016076439,2361
34500,W016076440,3243512
34501,W016076441,3313388
34502,W016076442,3204325
34503,W016076443,3217047
34504,W016076444,3245258
34505,W016076445,8929651
34506,W016076446,134897|135433|135434|135746|135789|15090096|15112990|1696|1748|3152104|3249478|3335175|3337779|3366179|70276
34507,W016076447,14870291|14940095|14972023
34508,W016076449,14813574
34509,W016076450,3190750
34510,W016076451,5560592
34511,W016076452,3329981
34512,W016076453,1295820
34513,W016076454,1295794
34514,W016076460,3204325
34515,W016076461,3310420
34516,W016076462,5339587
34517,W016076463,10090587
34518,W016076464,14859901
34519,W016076465,11885588|135048|135817|136191|15207995|1707|3242246
34520,W016076466,2207299
34521,W016076467,116742
34522,W016076468,142960
34523,W016076469,148665
34524,W016076470,14715132
34525,W016076471,3245537
34526,W016076472,3336890
34527,W016076473,14782036
34528,W016076474,3298597
34529,W016076475,137452|141126|14711973|147246|14925349|15011893|3206043|3310953|4877587|87121
34530,W016076476,14884877
34531,W016076477,11895587
34532,W016076478,2208944
34533,W016076479,136031
34534,W016076480,149098
34535,W016076481,14837912
34536,W016076482,135934
34537,W016076487,139163
34538,W016076488,150964
34539,W016076489,14973082
34540,W016076490,15002059
34541,W016076491,15501980
34542,W016076492,135502
34543,W016076493,3223921
34544,W016076494,147224
34545,W016076495,138175
34546,W016076496,15400082
34547,W016076497,3204325
34548,W016076498,2208002
34549,W016076499,3394283
34550,W016076500,3204651
34551,W016076501,105110
34552,W016076502,2745065
34553,W016076503,3240796
34554,W016076504,3249499|49054
34555,W016076505,3344865
34556,W016076506,70349
34557,W016076507,3243580|3310210|3369857
34558,W016076508,3266136
34559,W016076509,3265753|3265799
34560,W016076510,15465960
34561,W016076511,137799|138852|141500|141629|149830
34562,W016076512,3190669
34563,W016076513,2230794
34564,W016076516,138319
34565,W016076517,149834
34566,W016076518,149987
34567,W016076519,2065794
34568,W016076520,148597|3434843
34569,W016076521,3434876
34570,W016076524,3205555|3266176
34571,W016076525,3204880
34572,W016076526,3216534
34573,W016076527,1379777
34574,W016076528,1743791
34575,W016076529,2053807
34576,W016076530,145510
34577,W016076531,142976
34578,W016076533,3421234
34579,W016076534,149914
34580,W016076535,14415734
34581,W016076536,3204325
34582,W016076540,3204325
34583,W016076542,15183010
34584,W016076543,14748078|14799121|14939988|2205915|3222974
34585,W016076544,14789184|14789699|14798989|14828909|14846280|2205965|3341641
34586,W016076546,1295794|1433813|3307183
34587,W016076547,6792590
34588,W016076548,3417581
34589,W016076549,14792026
34590,W016076550,11947591|3423354|7261599|7764591
34591,W016076552,3305413
34592,W016076553,3224320
34593,W016076554,4803587
34594,W016076555,2205796
34595,W016076556,14789795
34596,W016076557,3320401
34597,W016076558,3216045
34598,W016076559,15060869|3266112
34599,W016076560,3184418
34600,W016076564,3330296
34601,W016076565,146780
34602,W016076566,14675706
34603,W016076567,2205707
34604,W016076568,125731
34605,W016076569,70057
34606,W016076570,128927
34607,W016076571,128941
34608,W016076572,70589
34609,W016076573,2208698
34610,W016076574,3201337
34611,W016076575,129000
34612,W016076576,129000
34613,W016076577,564382
34614,W016076578,107038
34615,W016076579,112063
34616,W016076580,1745|1749|3310739
34617,W016076581,126374|126383
34618,W016076582,1708
34619,W016076583,2205215|3221988|3265898|3266140|3325685
34620,W016076584,2207601|2208298|3204880
34621,W016076585,2205215|3325068
34622,W016076586,3184419
34623,W016076587,225584
34624,W016076588,2952077
34625,W016076589,126109
34626,W016076590,3332552
34627,W016076591,2443023
34628,W016076592,193501
34629,W016076593,129400
34630,W016076594,228553
34631,W016076595,3207789
34632,W016076596,3328507
34633,W016076597,1708|1755|3315540
34634,W016076598,70333
34635,W016076599,126673
34636,W016076600,3224978
34637,W016076601,3115089
34638,W016076602,131907
34639,W016076603,896629
